"","ID","Gene.symbol"
"8137280",8137280,"NOS3"
"7964145",7964145,"TIMELESS"
"8083876",8083876,"SKIL"
"7983360",7983360,"B2M"
"8143268",8143268,""
"7913858",7913858,"PAQR7"
"8064716",8064716,"SIGLEC1"
"8168432",8168432,""
"8154846",8154846,""
"8053668",8053668,"EIF2AK3"
"8035935",8035935,""
"7897172",7897172,"TPRG1L"
"7941761",7941761,"RHOD"
"8056821",8056821,""
"8099612",8099612,"ADGRA3"
"8089145",8089145,"ABI3BP"
"8069532",8069532,"HSPA13"
"7974352",7974352,"C14orf166"
"7900409",7900409,"TMCO2"
"7951161",7951161,""
"7972369",7972369,"UGGT2"
"7978628",7978628,"PPP2R3C"
"8136965",8136965,"OR6B1"
"8100312",8100312,"LRRC66"
"7940110",7940110,""
"8033248",8033248,"TNFSF14"
"8151490",8151490,""
"8007931",8007931,"ITGB3"
"8055143",8055143,"FAR2P1"
"8114211",8114211,""
"7944527",7944527,"LOC729173"
"8027692",8027692,"ZNF30"
"8159255",8159255,"LCN1"
"8039719",8039719,"ZNF606"
"8002897",8002897,"TMEM231"
"8132097",8132097,"INMT-FAM188B///FAM188B"
"7957379",7957379,"MYF5"
"8034890",8034890,"OR7C1"
"7952445",7952445,"MSANTD2"
"7951034",7951034,"SNORA8///TAF1D"
"8026163",8026163,"IER2"
"8117071",8117071,"FAM8A1"
"8063949",8063949,"MRGBP"
"8167150",8167150,""
"8008195",8008195,"FLJ40194"
"8054356",8054356,"MFSD9"
"7986767",7986767,""
"7993369",7993369,""
"8082261",8082261,"ROPN1B///ROPN1"
"8063634",8063634,"LOC79160"
"8036351",8036351,"ZNF850"
"7905145",7905145,""
"8095441",8095441,"CSN1S2AP"
"7989832",7989832,""
"7934968",7934968,""
"8154219",8154219,""
"8170538",8170538,"GABRQ"
"8077116",8077116,"ODF3B"
"7981486",7981486,""
"8055445",8055445,"DARS"
"8084423",8084423,"PSMD2"
"8005171",8005171,"TRPV2"
"7955777",7955777,"C12orf10"
"8128314",8128314,""
"8168790",8168790,"TMEM35A"
"8060274",8060274,"THAP4"
"8077250",8077250,"THAP4"
"8102751",8102751,"SCLT1"
"7899884",7899884,"ZSCAN20"
"7919800",7919800,"CTSS"
"8033356",8033356,"MBD3L3///MBD3L4///MBD3L5///MBD3L2"
"8033359",8033359,"MBD3L3///MBD3L4///MBD3L5///MBD3L2"
"8118726",8118726,"GGNBP1"
"7900876",7900876,""
"8132986",8132986,""
"7920297",7920297,"S100A14"
"8097056",8097056,"SNORA24"
"8154719",8154719,""
"8072960",8072960,""
"8052979",8052979,"SFXN5"
"8053030",8053030,"NAT8B"
"8178554",8178554,"LY6G5C"
"8119016",8119016,"MAPK13"
"8024816",8024816,"FSD1"
"7938368",7938368,""
"8098177",8098177,"KLHL2"
"8068660",8068660,""
"8114618",8114618,"NDUFA2"
"7992639",7992639,"TBC1D24"
"8144322",8144322,"MYOM2"
"7925724",7925724,""
"7905881",7905881,"ADAM15"
"8072229",8072229,"NEFH"
"8045946",8045946,"PSMD14"
"8152376",8152376,"CSMD3"
"8022251",8022251,"PPP4R1"
"7972672",7972672,"CCDC168"
"8103518",8103518,"ANP32C"
"7939928",7939928,"OR4P4"
"8127423",8127423,""
"8142878",8142878,"CDC26///FKBP15"
"8003607",8003607,"C17orf97"
"8114145",8114145,"VDAC1"
"8138086",8138086,""
"8164077",8164077,"NR5A1"
"7971820",7971820,"VPS36"
"8090162",8090162,"ITGB5"
"8072353",8072353,"LOC646513"
"7955663",7955663,"TNS2"
"8174304",8174304,"SERPINA7"
"8081582",8081582,"PLCXD2"
"8087935",8087935,"NT5DC2"
"8032553",8032553,"TLE2"
"8165700",8165700,""
"7951343",7951343,""
"8124413",8124413,"HIST1H4D"
"8042402",8042402,"APLF"
"8157650",8157650,"PTGS1"
"8163185",8163185,"TXN"
"8067530",8067530,"C20orf166-AS1"
"8038655",8038655,"KLK4"
"7918768",7918768,"DENND2C"
"8145942",8145942,"LETM2"
"8162006",8162006,"GKAP1"
"8161418",8161418,""
"8036989",8036989,""
"8148985",8148985,"ERICH1"
"8099467",8099467,"FGFBP1"
"8145490",8145490,"PTK2B"
"8096160",8096160,"ARHGAP24"
"8082120",8082120,"DIRC2"
"8107373",8107373,""
"8104928",8104928,""
"8173176",8173176,"XAGE-4"
"8173665",8173665,"MAGEE2"
"7968297",7968297,"POMP"
"7986769",7986769,"UBE3A"
"8172670",8172670,"DGKK"
"7920077",7920077,"LINGO4"
"8121596",8121596,"FAM26F"
"8025126",8025126,"MBD3L3///MBD3L4///MBD3L5///MBD3L2"
"7997401",7997401,"BCO1"
"8102037",8102037,""
"8054465",8054465,""
"7945663",7945663,"IFITM10"
"8136061",8136061,"TPI1P2"
"7919067",7919067,"REG4"
"8037422",8037422,"LYPD5"
"8153069",8153069,""
"7939990",7939990,""
"8127660",8127660,""
"8084737",8084737,""
"8115490",8115490,"ADAM19"
"8130997",8130997,""
"8075897",8075897,"C1QTNF6"
"7984624",7984624,""
"8171136",8171136,"P2RY8"
"8177026",8177026,"P2RY8"
"7964927",7964927,"TSPAN8"
"8120411",8120411,"PRIM2"
"8047457",8047457,""
"8144669",8144669,"FDFT1///FDFT1"
"7969567",7969567,""
"7954695",7954695,""
"7932254",7932254,"ITGA8"
"8137700",8137700,"C7orf50"
"7966810",7966810,"KSR2"
"8142661",8142661,""
"8016371",8016371,"SCRN2"
"8102587",8102587,"NDNF"
"7987012",7987012,"ULK4P1///CHRFAM7A///CHRNA7"
"8116983",8116983,"CD83"
"8090889",8090889,""
"8083119",8083119,"RNF7"
"7989611",7989611,"FAM96A"
"8094759",8094759,"NSUN7"
"7901036",7901036,""
"8074991",8074991,"GGT5"
"7935169",7935169,"CYP2C8"
"8135661",8135661,"CFTR"
"7898026",7898026,"PRAMEF17///PRAMEF10"
"8170324",8170324,""
"8028002",8028002,""
"8032751",8032751,""
"7925448",7925448,""
"7906742",7906742,"PCP4L1"
"7951205",7951205,""
"8138337",8138337,"AGMO"
"8007028",8007028,"CASC3"
"7989094",7989094,"NEDD4"
"8135197",8135197,"SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1"
"7957417",7957417,"TMTC2"
"8042769",8042769,"C2orf78"
"7980265",7980265,"ACYP1"
"8061772",8061772,"MAPRE1"
"7965224",7965224,""
"8039713",8039713,"C19orf18"
"8052784",8052784,"NFU1"
"7979357",7979357,"OTX2"
"7915955",7915955,"SPATA6"
"8049197",8049197,""
"8099826",8099826,"TLR10"
"8056995",8056995,"TTC30B"
"8111524",8111524,"UGT3A2"
"8146934",8146934,"LY96"
"8172717",8172717,""
"8147445",8147445,""
"8167573",8167573,"GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1"
"7930213",7930213,"TAF5"
"7971838",7971838,"LECT1"
"8108631",8108631,"VTRNA1-3"
"8146230",8146230,"CHRNB3"
"8126312",8126312,"TFEB"
"7922648",7922648,""
"8011765",8011765,"SPAG7"
"8010036",8010036,"ZACN///EXOC7"
"8125687",8125687,"RGL2"
"7945942",7945942,""
"7938000",7938000,"OR51M1"
"8166613",8166613,"MAGEB3"
"8110520",8110520,""
"8120279",8120279,"LRRC1"
"7931674",7931674,"TUBB8"
"8169804",8169804,""
"7936249",7936249,"SORCS1"
"8129375",8129375,""
"7905525",7905525,"LCE1B"
"7949763",7949763,""
"7956419",7956419,""
"8084169",8084169,""
"7964720",7964720,""
"8037246",8037246,"PSG6"
"7982230",7982230,"GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8IP///ULK4P1///CHRFAM7A"
"8170921",8170921,"PLXNA3"
"8011832",8011832,"NUP88"
"8082767",8082767,"TMEM108"
"8140371",8140371,"TMEM120A"
"8100519",8100519,""
"8132214",8132214,"FKBP9"
"8102532",8102532,"PDE5A"
"8159642",8159642,"TUBB4B"
"7909104",7909104,"CDK18"
"8017702",8017702,""
"7899375",7899375,""
"8002937",8002937,""
"8018814",8018814,""
"8105731",8105731,"LOC401191"
"8083941",8083941,"ECT2"
"8160405",8160405,"KLHL9"
"8114136",8114136,""
"8014167",8014167,""
"7967879",7967879,"FAM58DP///FAM58A"
"8142079",8142079,"EFCAB10"
"7939961",7939961,""
"8068761",8068761,"ABCG1"
"8130785",8130785,"GPR31"
"8033738",8033738,"OR7G3"
"8150962",8150962,"TOX"
"8092177",8092177,"NCEH1"
"8157450",8157450,"ORM2"
"8114023",8114023,"IL5"
"7908161",7908161,"C1orf21"
"7979698",7979698,"ATP6V1D"
"8031439",8031439,""
"8174442",8174442,""
"7998427",7998427,"TPSG1"
"8104115",8104115,""
"7918379",7918379,"GSTM3"
"8165686",8165686,""
"8060395",8060395,"RAD21L1"
"8091676",8091676,""
"8134347",8134347,""
"7927097",7927097,"ACTR3BP2///ACTR3BP5"
"8005549",8005549,"GRAPL///GRAP"
"7915731",7915731,""
"7928489",7928489,""
"8119951",8119951,"CAPN11"
"8104072",8104072,"FLJ38576"
"8107348",8107348,""
"7924069",7924069,""
"7951485",7951485,"SLC35F2"
"8120602",8120602,"OGFRL1"
"7976848",7976848,"MIR323B"
"8056217",8056217,""
"7956114",7956114,"LOC100996747///RPS26P11///RPS26///PDPK1"
"7923164",7923164,"ATP6V1G3"
"7968872",7968872,"DNAJC15"
"8075693",8075693,""
"8037991",8037991,"LIG1"
"8036395",8036395,"ZNF569"
"7970999",7970999,"SPG20"
"8151989",8151989,""
"7989277",7989277,"MYO1E"
"7926486",7926486,"SLC39A12"
"8164452",8164452,"ZDHHC12"
"8139840",8139840,"ERV3-1"
"8043098",8043098,""
"8176673",8176673,""
"8177184",8177184,""
"7925048",7925048,"EGLN1"
"8005777",8005777,"TBC1D3P5"
"8066822",8066822,"SULF2"
"7955132",7955132,""
"8139017",8139017,""
"7961026",7961026,"OVOS///OVOS2"
"7936902",7936902,""
"8094609",8094609,"FAM114A1"
"8045857",8045857,"CCDC148-AS1"
"7971013",7971013,""
"8005992",8005992,""
"8017096",8017096,""
"8156024",8156024,""
"8174389",8174389,"COL4A6"
"8031857",8031857,"ZNF135"
"8100768",8100768,"LOC101929773///UGT2B28///UGT2B11///UGT2B17///UGT2B10///UGT2B7///UGT2B4"
"7905974",7905974,"HCN3"
"8140367",8140367,"CCL24"
"8136213",8136213,""
"8160238",8160238,"PSIP1"
"8164918",8164918,"SLC2A6"
"8049044",8049044,"ARMC9"
"7932552",7932552,""
"8130374",8130374,"FBXO5"
"8123714",8123714,""
"7926871",7926871,""
"7904036",7904036,"CAPZA1"
"8168436",8168436,""
"8100360",8100360,""
"8169715",8169715,""
"8069200",8069200,"LINC00334"
"8137582",8137582,""
"7911301",7911301,"PGBD2"
"8093624",8093624,"SH3BP2"
"8168357",8168357,"LOC100996747///RPS26P11///RPS26///PDPK1"
"7934072",7934072,""
"8041967",8041967,"ERLEC1"
"8180231",8180231,"OBP2A"
"8176478",8176478,""
"8112388",8112388,"TRIM23"
"8037482",8037482,"CEACAM20"
"8010787",8010787,"HEXDC"
"7937363",7937363,"PKP3"
"8132250",8132250,"BMPER"
"8112220",8112220,"PDE4D"
"8141052",8141052,"PON1"
"8107096",8107096,""
"8122038",8122038,"TMEM200A"
"8046759",8046759,"DNAJC10"
"8047006",8047006,"ANKAR"
"8169235",8169235,"FRMPD3"
"7957608",7957608,"MIR492///KRT19P2"
"7919384",7919384,""
"8067279",8067279,"CTSZ"
"7974212",7974212,""
"7960529",7960529,"SCNN1A"
"8069813",8069813,"KRTAP13-2"
"8148463",8148463,"C8orf17"
"8026483",8026483,"OR10H2"
"7979808",7979808,""
"8120362",8120362,"BEND6"
"8068731",8068731,""
"7897154",7897154,"ARHGEF16"
"7969959",7969959,"DAOA"
"7927294",7927294,"ANTXRL"
"7996675",7996675,"THAP11"
"8112607",8112607,""
"7905324",7905324,"C1orf56"
"8117243",8117243,"CARMIL1"
"8129105",8129105,"TRAPPC3L"
"7976804",7976804,"MIR127"
"8158993",8158993,""
"8143939",8143939,"LOC401433"
"8167165",8167165,"ARAF"
"8072729",8072729,""
"7979455",7979455,"RTN1"
"8009380",8009380,"SNORA38B"
"7978626",7978626,""
"8009844",8009844,"LLGL2"
"8006715",8006715,"TADA2A"
"8018522",8018522,"FBF1"
"8094897",8094897,""
"8051427",8051427,"FEZ2"
"7986444",7986444,"ALDH1A3"
"8122242",8122242,"PEX7"
"8019908",8019908,""
"7942118",7942118,"MYEOV"
"7899790",7899790,"TSSK3"
"8015078",8015078,"KRT26"
"8099850",8099850,"TMEM156"
"8117698",8117698,""
"8153304",8153304,"TSNARE1"
"8120350",8120350,"GFRAL"
"8123642",8123642,""
"8164002",8164002,"ZBTB26"
"8079662",8079662,"ARIH2"
"8081348",8081348,"PCNP"
"8045455",8045455,"UBXN4"
"8169445",8169445,""
"8133571",8133571,"SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1"
"8084206",8084206,"B3GNT5"
"8149627",8149627,""
"8139031",8139031,""
"8097600",8097600,"SMARCA5"
"7935756",7935756,"PKD2L1"
"8151369",8151369,"SBSPON"
"8088958",8088958,"GBE1"
"7981785",7981785,"OR4N3P"
"7904867",7904867,""
"7904946",7904946,""
"8032507",8032507,""
"8160371",8160371,"IFNA21"
"7898549",7898549,"MRTO4"
"8167430",8167430,"CCDC120"
"8058091",8058091,"SATB2"
"7909446",7909446,"HSD11B1"
"8011724",8011724,"VMO1"
"7985767",7985767,"AEN"
"8054329",8054329,"RNF149"
"8061019",8061019,"NDUFAF5"
"7998280",7998280,"WDR24"
"8180249",8180249,""
"7929768",7929768,"CUTC"
"7937936",7937936,"OR52B3P"
"8049512",8049512,"LRRFIP1"
"8145134",8145134,""
"8139820",8139820,"ZNF680"
"8065756",8065756,""
"8080962",8080962,""
"7929822",7929822,"WNT8B"
"7926059",7926059,""
"7961239",7961239,"TAS2R7"
"7986863",7986863,"HERC2"
"8088636",8088636,"LOC100508226"
"8175119",8175119,""
"7974533",7974533,"PELI2"
"8066136",8066136,"RBL1"
"8077770",8077770,"BRK1"
"8122933",8122933,"TIAM2"
"8145776",8145776,""
"8058927",8058927,"TMBIM1"
"7989596",7989596,"DAPK2"
"8071049",8071049,"LINC00328"
"8114991",8114991,"SH3TC2"
"8143863",8143863,"FASTK"
"7906154",7906154,"TSACC"
"8007794",8007794,"ARL17B///ARL17A///NBR2///NBR2"
"7987449",7987449,"SRP14"
"8055297",8055297,"ANKRD30BL"
"8060082",8060082,"PRR21"
"7920409",7920409,"JTB"
"8028200",8028200,"ZNF567"
"8030804",8030804,"CD33"
"8045539",8045539,"KYNU"
"8103736",8103736,"SCRG1"
"8076749",8076749,"CDPF1"
"8061364",8061364,"RPL41P5///RPL41///RPL41"
"8047217",8047217,"COQ10B"
"8129309",8129309,""
"7910550",7910550,"TSNAX-DISC1///TSNAX"
"8010804",8010804,"NARF"
"8167195",8167195,"CXXC1P1"
"8154227",8154227,""
"8109438",8109438,"LARP1"
"8122334",8122334,"ACKR4"
"7982388",7982388,""
"8001067",8001067,"HERC2P4///HERC2P2///HERC2P3///HERC2"
"8122176",8122176,"TCF21"
"7961075",7961075,"CD69"
"7951545",7951545,"EXPH5"
"7930181",7930181,"BORCS7-ASMT///AS3MT"
"8128795",8128795,"AK9"
"8038288",8038288,"CGB2///CGB1///CGB8///CGB7///CGB5///LHB///CGB3///CGB7"
"7919787",7919787,"HORMAD1"
"8078312",8078312,"CMC1"
"8074869",8074869,"RSPH14"
"7943025",7943025,"TRIM49D2///TRIM49D1///TRIM48"
"7950971",7950971,"TRIM49D2///TRIM49D1///TRIM48"
"8072302",8072302,"MTMR3"
"8012126",8012126,"CLDN7"
"8075691",8075691,"RPL41P5///RPL41///RPL41"
"8134201",8134201,"GATAD1"
"8091402",8091402,"TM4SF18"
"7958128",7958128,""
"8111214",8111214,""
"8020123",8020123,"TXNDC2"
"8082305",8082305,"CHCHD6"
"8180263",8180263,"ZC3H11A"
"8029129",8029129,"RPS19"
"8154836",8154836,"ANXA2P2"
"8063449",8063449,"LOC101927770"
"8126954",8126954,"PKHD1"
"8083757",8083757,"NMD3"
"7946589",7946589,"MRVI1"
"7923991",7923991,"PLXNA2"
"8116780",8116780,"DSP"
"8090180",8090180,"MUC13"
"8063607",8063607,"RAB22A"
"8103559",8103559,""
"7960900",7960900,"CLEC4E"
"8022500",8022500,"MIR133A1HG///MIR1-2"
"7990452",7990452,""
"8109039",8109039,"SPINK14"
"7929466",7929466,"CYP2C18"
"8176817",8176817,""
"8176943",8176943,""
"8177389",8177389,""
"8009075",8009075,"TANC2"
"7942771",7942771,"LOC646029///LOC646029"
"7961386",7961386,"GPRC5D"
"7955135",7955135,"LINC00935"
"8044878",8044878,""
"8106278",8106278,""
"8159616",8159616,"NDOR1"
"8135422",8135422,"BCAP29"
"7932727",7932727,"PTCHD3"
"7943605",7943605,"ACAT1"
"8133983",8133983,"ADAM22"
"8131705",8131705,"RPL23P8"
"8172084",8172084,""
"8125426",8125426,"BTNL2"
"8178795",8178795,"BTNL2"
"8179996",8179996,"BTNL2"
"7967987",7967987,"MRPL57"
"8123744",8123744,"F13A1"
"8168685",8168685,""
"7906753",7906753,""
"7907700",7907700,""
"8153065",8153065,"MIR30B"
"8032009",8032009,"MIER2"
"8055484",8055484,""
"8069553",8069553,"NRIP1"
"8027304",8027304,"ZNF493"
"8034722",8034722,"RFX1"
"7966293",7966293,"C12orf76"
"8009639",8009639,"GPRC5C"
"8145291",8145291,"SLC25A37"
"7994647",7994647,"PRRT2"
"8126798",8126798,"ADGRF5"
"8173179",8173179,"UQCRBP1"
"8167887",8167887,"MAGEH1"
"7975412",7975412,"TTC9"
"8005029",8005029,"MAP2K4"
"8138958",8138958,"NPSR1-AS1"
"8069872",8069872,"KRTAP11-1"
"8153405",8153405,"RHPN1-AS1"
"8143605",8143605,"TCAF1"
"7917942",7917942,"MIR2682///MIR137HG"
"7989661",7989661,"OAZ2"
"7974066",7974066,"PNN"
"8077169",8077169,""
"8052742",8052742,"FBXO48"
"7922870",7922870,"TRMT1L"
"8121949",8121949,"LAMA2"
"8147424",8147424,"NDUFAF6"
"7927812",7927812,""
"8150161",8150161,""
"8053165",8053165,"MRPL53"
"8058664",8058664,""
"8045688",8045688,"TNFAIP6"
"8144878",8144878,""
"7998072",7998072,"DEF8"
"8180210",8180210,""
"7933359",7933359,"RBP3"
"7938057",7938057,""
"8124086",8124086,""
"8091515",8091515,"GPR87"
"7915170",7915170,"GJA9-MYCBP///MYCBP"
"7960331",7960331,"NRIP2"
"7933619",7933619,"SGMS1"
"8021208",8021208,"ME2"
"7947570",7947570,"TP53I11"
"8072989",8072989,"PICK1"
"8131539",8131539,"TMEM106B"
"8168274",8168274,"GJB1"
"8178295",8178295,"UBD"
"7993624",7993624,"SYT17"
"8058159",8058159,""
"8056993",8056993,""
"8100007",8100007,"PHOX2B"
"8115664",8115664,""
"7964400",7964400,"STAC3"
"8065752",8065752,""
"7985997",7985997,"LOC400446"
"7940421",7940421,"PGA4///PGA3///PGA5"
"7922382",7922382,"ANKRD45"
"7963208",7963208,""
"8163533",8163533,"FLJ31713"
"8174668",8174668,""
"8147194",8147194,"CNBD1"
"7924144",7924144,"RPL21P28///RPL21P19///RPL21P44///RPL21"
"8026900",8026900,"KCNN1"
"8142017",8142017,""
"7969531",7969531,""
"7922821",7922821,""
"7922412",7922412,"SNORD77"
"7972713",7972713,"EFNB2"
"8079204",8079204,"ZNF197"
"8016261",8016261,"LOC644172///MAPK8IP1"
"8027292",8027292,"ZNF431"
"8160718",8160718,"PTENP1///PTEN"
"8115487",8115487,"FNDC9"
"8110920",8110920,"FASTKD3"
"8008029",8008029,"TBX21"
"7937483",7937483,"SNORA52"
"7977879",7977879,"PSMB5"
"8132406",8132406,"RALA"
"7953979",7953979,""
"7979426",7979426,"GPR135"
"8165692",8165692,""
"8106960",8106960,""
"8061912",8061912,""
"7946115",7946115,"OR52L1"
"8083897",8083897,"TMEM212"
"8131844",8131844,"GPNMB"
"8031815",8031815,"ZNF776"
"7925703",7925703,""
"8139244",8139244,"COA1"
"8078916",8078916,"SNORA6"
"8058604",8058604,"MYL1"
"8037387",8037387,""
"8031650",8031650,"ZNF471"
"8031680",8031680,""
"8120441",8120441,"PHF3"
"8043630",8043630,"ARID5A"
"7993195",7993195,"CIITA"
"8121672",8121672,"VGLL2"
"7932017",7932017,""
"7991401",7991401,"HDDC3"
"7940904",7940904,"VEGFB"
"7954465",7954465,""
"8157580",8157580,""
"7925565",7925565,"HNRNPU"
"8092222",8092222,""
"8174731",8174731,"RNF113A"
"8118979",8118979,""
"8106354",8106354,"IQGAP2"
"8150877",8150877,"SNORD54"
"8105432",8105432,"RPL41P5///RPL41///RPL41"
"8106814",8106814,""
"8030944",8030944,"ZNF578"
"7958844",7958844,""
"7930894",7930894,"GRK5"
"7912863",7912863,"LOC102724562///MST1L///MST1P2///MST1"
"8121405",8121405,"LOC100996634"
"7945169",7945169,"TMEM45B"
"7953100",7953100,"FKBP4"
"7969390",7969390,"PIBF1"
"7901710",7901710,""
"7984862",7984862,"CYP1A2"
"8100145",8100145,"COMMD8"
"8101322",8101322,"MOP-1"
"8009875",8009875,"MYO15B"
"7948314",7948314,"OR10Q1"
"7908409",7908409,"RGS2"
"8136801",8136801,"PRSS3P2"
"7914218",7914218,"TAF12"
"8129363",8129363,"HDDC2///HDDC2"
"8053200",8053200,"DQX1"
"8107554",8107554,"FAM170A"
"8074030",8074030,"PPP6R2"
"7938072",7938072,"OR56B4"
"8037898",8037898,"KPTN"
"8157841",8157841,""
"7923483",7923483,"RABIF"
"8065240",8065240,""
"8173486",8173486,"INGX"
"8124707",8124707,"TRIM31"
"8036324",8036324,"ZNF260"
"8173358",8173358,""
"8100791",8100791,"UGT2A2///UGT2A1"
"7922525",7922525,"ASTN1"
"8003332",8003332,"MVD"
"8133847",8133847,"RPL13AP17"
"7961569",7961569,""
"8026090",8026090,"GCDH"
"7948772",7948772,"INTS5"
"8151209",8151209,""
"8138483",8138483,""
"7911176",7911176,""
"7969360",7969360,""
"8096296",8096296,"HSP90AB3P"
"8180203",8180203,""
"8174340",8174340,"RBM41"
"7923528",7923528,"MYOG"
"7932512",7932512,"DNAJC1"
"7905503",7905503,"LCE2C"
"8071713",8071713,"FBXW4P1"
"7971513",7971513,"ESD"
"8068136",8068136,"KRTAP13-4"
"8012079",8012079,"DVL2"
"8019194",8019194,"FAAP100"
"8086150",8086150,"LRRFIP2"
"8025877",8025877,"PLPPR2"
"7933904",7933904,"CTNNA3"
"7906751",7906751,""
"7999360",7999360,"RPL21P28///RPL21P19///RPL21"
"8149307",8149307,"XKR6"
"8048249",8048249,"GPBAR1"
"8171883",8171883,"PPP4R3CP"
"7958846",7958846,"PTPN11"
"7979196",7979196,"GNPNAT1"
"8074606",8074606,"USP41///USP18"
"8004111",8004111,"RABEP1"
"8148565",8148565,"GML"
"8071646",8071646,"VPREB1"
"8154215",8154215,""
"8079229",8079229,"ZNF501"
"7906372",7906372,"OR10Z1"
"8130406",8130406,""
"7948320",7948320,""
"7962248",7962248,""
"7922343",7922343,"TNFSF4"
"7963845",7963845,"DCD"
"7994874",7994874,"FBRS"
"7916783",7916783,""
"8180286",8180286,"RBM8A"
"8124397",8124397,"HIST1H1C"
"7934810",7934810,""
"7928545",7928545,"DLG5-AS1"
"8079919",8079919,"GNAT1"
"8084818",8084818,"CCDC50"
"8162311",8162311,""
"7913237",7913237,"CAMK2N1"
"8019494",8019494,"OGFOD3"
"8113759",8113759,""
"7912283",7912283,"CTNNBIP1"
"8111358",8111358,""
"7916843",7916843,"GNG12"
"7982935",7982935,""
"8179313",8179313,"C6orf25"
"7897424",7897424,""
"8017597",8017597,""
"7987916",7987916,"LRRC57"
"7951715",7951715,""
"7970655",7970655,"MTMR6"
"7912601",7912601,"PRAMEF18"
"7912617",7912617,"PRAMEF18"
"8053406",8053406,"RETSAT"
"7915695",7915695,"MUTYH"
"8083794",8083794,"MYNN"
"8124524",8124524,"HIST1H2AK"
"7950532",7950532,""
"8132811",8132811,"C7orf72"
"8170076",8170076,"SAGE1"
"8147065",8147065,"RALYL"
"8000167",8000167,"BOLA2-SMG1P6///LOC101060386///SMG1P3///SMG1P1///SMG1P5///BOLA2///SMG1P2///SLC7A5P2///SMG1"
"8042487",8042487,"GMCL1"
"7938370",7938370,"SWAP70"
"8147721",8147721,"LOC401472"
"8022145",8022145,"L3MBTL4"
"8124742",8124742,"GNL1"
"8166745",8166745,"HYPM"
"8092541",8092541,"LIPH"
"7922200",7922200,"SELP"
"8146157",8146157,""
"8097801",8097801,"FAM160A1"
"8095504",8095504,"MUC7"
"8005679",8005679,"CCDC144CP///CCDC144NL///CCDC144B///CCDC144A"
"7947152",7947152,"RPL36AP40"
"8095303",8095303,"ADGRL3"
"7983928",7983928,"LIPC"
"8073752",8073752,"FAM118A"
"8084634",8084634,"DNAJB11"
"8034521",8034521,"HOOK2"
"7953166",7953166,"TSPAN9"
"7921447",7921447,"OR10J5"
"8153021",8153021,"ST3GAL1"
"7978909",7978909,""
"8150691",8150691,"EFCAB1"
"8129590",8129590,"STX7"
"8021714",8021714,""
"7986501",7986501,""
"8151413",8151413,"TCEB1"
"8069348",8069348,"PCNT"
"7957759",7957759,"APAF1"
"7953695",7953695,""
"8100599",8100599,""
"8170119",8170119,"FHL1"
"8049534",8049534,"LRRFIP1"
"7995326",7995326,""
"8087182",8087182,"NCKIPSD"
"7982012",7982012,"SNORD115-3"
"8100001",8100001,""
"7950012",7950012,"FLJ42258"
"8166876",8166876,"DDX3X"
"8105191",8105191,"PARP8"
"8131042",8131042,""
"8020339",8020339,"MC5R"
"8093451",8093451,""
"8055978",8055978,"LOC100421561///FAM133CP///FAM133DP///FAM133B"
"7957606",7957606,""
"8031013",8031013,"DPRX"
"8079217",8079217,"ZNF35"
"8048368",8048368,""
"8011480",8011480,"CAMKK1"
"8019149",8019149,"SLC38A10"
"7957514",7957514,"PLEKHG7"
"8091562",8091562,"DHX36"
"8078384",8078384,""
"7911591",7911591,"SLC35E2B"
"7926836",7926836,"RAB18"
"8105523",8105523,"KIF2A"
"7957962",7957962,"SPIC///SPIC"
"7930304",7930304,"GSTO1"
"8100737",8100737,"UGT2B17///UGT2B15"
"8100746",8100746,"UGT2B17///UGT2B15"
"7934299",7934299,""
"7940341",7940341,"MS4A10"
"8162214",8162214,"SPATA31C2///SPATA31C1"
"8051501",8051501,"EIF2AK2"
"8108744",8108744,"PCDHB14"
"8021154",8021154,"CTIF"
"8021131",8021131,"KATNAL2"
"8004532",8004532,""
"8089203",8089203,"SENP7"
"8070341",8070341,"BRWD1"
"8074057",8074057,""
"8075190",8075190,"ZNRF3-AS1"
"8146401",8146401,""
"8156337",8156337,""
"8056047",8056047,"WDSUB1"
"8095723",8095723,"EPGN"
"8154856",8154856,"UBE2R2"
"8087691",8087691,"CACNA2D2"
"8078248",8078248,"CTCFL///SP100///HMGB1"
"8042513",8042513,""
"8001402",8001402,""
"8109651",8109651,"GABRA6"
"8005749",8005749,""
"7910692",7910692,""
"8111960",8111960,"C5orf34"
"7943519",7943519,""
"8151525",8151525,"PMP2"
"8095477",8095477,"CSN3"
"8000407",8000407,""
"8003230",8003230,"LINC00917"
"8079383",8079383,"CCR3"
"8169447",8169447,"HTR2C"
"7900201",7900201,"UTP11"
"8170520",8170520,"CNGA2"
"8151099",8151099,""
"8123800",8123800,""
"7960320",7960320,"DCP1B"
"8021152",8021152,"C18orf12"
