"","Gene.symbol","logFC","P.Value"
"8093993","TADA2B",-0.128614678571429,0.135836977473383
"8108822","RELL2",0.110089912087911,0.13584689352415
"8127989","SNORD50B",-0.220954678571429,0.135868997017023
"8023561","LMAN1",-0.180889090659345,0.135939510105863
"7921110","ISG20L2",-0.102576376373628,0.135941901335758
"8074969","DDT",-0.164527065934067,0.135949790816406
"8037898","KPTN",-0.113197156593409,0.135953484212166
"7902660","WDR63",-0.122026923076925,0.13600321269014
"8143486","PRSS58",0.167616505494505,0.136012453020834
"7944832","",0.238666664835164,0.136018799069775
"8015115","KRT12",0.108017392857141,0.136044351208847
"8180332","UBE2D3",-0.0552019780219819,0.136046164949495
"7940173","OR5A1",0.194201953296702,0.136074338346098
"7950471","OR2AT4",0.196622123626374,0.136084628215209
"7929779","ABCC2",-0.416499101648352,0.136098945239988
"8035551","MGC10814",0.130152799450546,0.136124036145771
"7900352","OXCT2P1///OXCT2",0.0907600000000013,0.136133841732012
"7915257","OXCT2P1///OXCT2",0.0907600000000013,0.136133841732012
"8034974","EPHX3",-0.180814604395603,0.136147173040497
"8180393","POLR2M",-0.145835337912089,0.136168501952902
"8041149","WDR43",-0.159784843406598,0.136180083248821
"8026982","MPV17L2",-0.100277387362642,0.136252181558616
"8083164","",0.152191494505492,0.136256879206263
"7957649","SNRPF",-0.10814418956044,0.136269682694278
"8082422","EEFSEC",-0.130743192307694,0.136271493913976
"8069003","PWP2",-0.101591236263736,0.136292617335666
"8153424","MROH6",0.174080395604392,0.136299666885166
"7913235","",0.0995843571428559,0.136327817961072
"8175589","",0.108496873626374,0.136354282489315
"8061519","DEFB123",0.127705793956041,0.136367874713068
"7948326","OR5B2",0.193875975274724,0.136389036304584
"8039557","NLRP13",0.134446978021979,0.136425326359933
"8084012","",0.155173714285713,0.136454852160613
"8028190","LOC100134317///LOC284412",0.114471335164834,0.136497876077813
"7919600","",-0.509686958791214,0.136498901557657
"8020684","HRH4",0.211222942307691,0.136507628000621
"7986975","",0.125388049450548,0.136513919762095
"7912863","LOC102724562///MST1L///MST1P2///MST1",-0.212180947802199,0.136514532538103
"7939986","",0.178194543956042,0.136540404856592
"8067242","",0.114132087912087,0.13656117353603
"8158823","",0.130712752747252,0.136581473789408
"8068062","USP16",-0.205666233516487,0.136588637887775
"8097747","",0.0974967170329641,0.13660002726443
"8110803","CLPTM1L",-0.153564414835168,0.136606057219232
"8050255","NOL10",-0.159335310439563,0.136642195958854
"8098101","",0.113153173076921,0.136648161736436
"8155338","",0.125879244505492,0.136665373574816
"8155369","",0.125879244505492,0.136665373574816
"7991465","",0.315161807692307,0.1366787897138
"8035175","",0.154123142857141,0.136685287290708
"8077211","ATG4B",-0.111871667582419,0.136686935451017
"8145770","",0.188804346153845,0.136700179866068
"8081667","SLC35A5",-0.168950000000002,0.136702164301029
"8128553","BVES",-0.380441662087915,0.136757437948038
"7921434","AIM2",0.362707689560439,0.136759353435465
"7946903","USH1C",-0.315326774725277,0.13680860205827
"7921442","",0.226449263736263,0.13680937810593
"8160151","ZDHHC21",-0.213105769230769,0.136846852603779
"8086216","",-0.18666692857143,0.136858141221487
"7948137","OR5M8",0.196306445054942,0.136869653244797
"7922420","SERPINC1",-0.386223950549453,0.136901031083976
"7945420","RNH1",-0.112743686813188,0.136931447760864
"8082663","NUDT16P1",-0.113056884615391,0.136937046094862
"8039109","VSTM1",0.169972115384613,0.136939102606833
"8003087","",0.310357384615381,0.136940948039876
"7973078","RNASE10",0.153815266483515,0.136953767109184
"7923965","",0.168425826923078,0.136965824342929
"8051413","FAM98A",-0.162853428571434,0.136966165432914
"8151603","LOC101929601///REXO1L2P///REXO1L1P",0.314942777472527,0.137024953448294
"8151607","LOC101929601///REXO1L2P///REXO1L1P",0.314942777472527,0.137024953448294
"8151623","LOC101929601///REXO1L2P///REXO1L1P",0.314942777472527,0.137024953448294
"7940798","MARK2",-0.106054612637367,0.137093196599334
"7936762","ATE1",-0.153150901098906,0.137199700889961
"8010184","",0.243422747252744,0.137220311067577
"8111796","PRKAA1",-0.12060028846154,0.137229290321963
"8125713","TAPBP",0.155311986263731,0.137256643251913
"8124457","",0.158431667582415,0.137262812085615
"7899310","TMEM222",-0.114579760989015,0.137268794827154
"7939965","OR8I2",0.163137445054945,0.137269392156416
"7997332","NUDT7",-0.18064188186813,0.137307979685143
"8137381","AGAP3",0.0727723186813156,0.137311433296254
"8052413","",-0.110374640109892,0.137311441879383
"7914807","",-0.181987502747253,0.13731633200239
"8043155","",0.136389868131868,0.13735124093566
"8039096","NLRP12",0.10257393131868,0.137408997507328
"7972983","POTEB3///LOC102723502///POTEB///LOC100288966///POTEB2///POTEF///POTEJ///POTEM///POTEE///POTEKP///POTEG///POTEC///POTED///POTEH",0.249716686813188,0.137414328710838
"8148020","",0.130944519230769,0.13743577275727
"7974229","KLHDC2",-0.152614021978021,0.137440870378636
"8014863","",0.196001024725275,0.137447412496891
"7999406","",0.200203879120878,0.137482363664764
"7942910","",0.23434553021978,0.137513243881674
"8161571","FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4",0.107898156593403,0.13752460132031
"7898030","PRAMEF20",0.200172648351645,0.137559804499419
"8164696","",0.20727383241758,0.137620169512126
"8037283","PSG4",0.241321843406592,0.1376453157075
"8057441","CWC22",-0.164419956043959,0.13764590014738
"8082517","H1FX-AS1",0.168357269230768,0.137655790507306
"8099581","LCORL",-0.165546972527475,0.137705167905174
"8054930","NIFK",-0.0955322802197855,0.137731933865242
"7905233","ADAMTSL4",0.125293923076923,0.137733669407575
"8068139","KRTAP15-1",0.248924769230766,0.13785654534931
"8155946","VPS13A",-0.19073067857143,0.137858972269158
"7959882","RAN",-0.100577953296705,0.137886992300557
"7981895","GOLGA8R///GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8EP///GOLGA8G",0.161147054945051,0.137896005880902
"8117081","KDM1B",-0.168838343406597,0.137906162691282
"8019804","ROCK1P1",0.472825464285713,0.137910319624918
"7968926","",0.0880350412087871,0.137924161638647
"7919612","HIST2H3D///HIST2H3A///HIST2H3C",0.168010711538461,0.137968598397257
"7995282","LOC102723655///TP53TG3B///TP53TG3D///TP53TG3C///TP53TG3",0.239928236263735,0.138019079756235
"8001072","LOC102723655///TP53TG3B///TP53TG3D///TP53TG3C///TP53TG3",0.239928236263735,0.138019079756235
"7989126","",0.0998903434065941,0.138075409784424
"8173373","PDZD11",-0.101163184065936,0.138075865532661
"7984259","RNU5B-1",-0.257233892857144,0.138081490130482
"8167251","",0.229788189560438,0.138122359345099
"8161164","OR13J1",0.145537195054943,0.138122372984645
"8167195","CXXC1P1",0.114373401098899,0.138125944167329
"8033740","OR7D4",0.141803447802196,0.138157495736539
"8174279","",0.12378238186813,0.138157928006009
"7972890","GRTP1",-0.177770689560442,0.138190054524282
"8026390","CCDC105",0.113273170329672,0.138207725562825
"8134599","CPSF4",-0.107467214285718,0.138209659062242
"8149448","MSR1",0.313364230769229,0.138250402016573
"8105487","RAB3C",0.194464612637362,0.138309335869509
"8091283","PLOD2",-0.23170751923077,0.138310283371392
"8110253","ZNF346",-0.0826883269230789,0.138318889465697
"8083538","",0.164462076923074,0.13832037064308
"7954697","",0.150486412087909,0.138332238255701
"8117675","PGBD1",-0.143497450549451,0.138435141393657
"8178526","BAG6",-0.0942464478022007,0.138455454547577
"8179782","BAG6",-0.0942464478022007,0.138455454547577
"7946334","NLRP10",0.129914549450548,0.13853266560443
"8112053","CDC20B",-0.196430107142857,0.13855151074556
"8149153","LINC00965///LINC00965",0.361581329670329,0.138557415561757
"8149157","LINC00965///LINC00965",0.361581329670329,0.138557415561757
"7903889","",0.322030958791206,0.138623885132306
"7947394","",0.0979868021977994,0.13863932809281
"7971243","",0.261965214285715,0.138642523156544
"8014454","MYO19",-0.0936503076923092,0.138648479500656
"7948310","OR9I1",0.168052428571428,0.138649464616252
"8082940","ARMC8",-0.1369901978022,0.138654857561703
"8163149","PTPN3",-0.129143206043954,0.138657109637545
"8007641","",0.137976609890107,0.138659166879367
"8130859","DACT2",0.145664837912086,0.13866305050083
"7915578","TMEM53",-0.151235623626377,0.138746778877516
"8119466","MDFI",0.100076024725273,0.13879621391549
"8124691","HCG8",0.158489576923075,0.138812352570725
"7969533","SLAIN1",-0.11908880769231,0.138813364187676
"8146157","",0.141497840659341,0.138818382890429
"7952752","ADAMTS8",0.109230222527471,0.138826060590529
"8058221","TRAK2",-0.142404403846159,0.138831063738237
"8128447","MCHR2",0.132066167582416,0.138882232423302
"8069985","SNORA80A",0.113230145604393,0.138888048756967
"7927307","ANXA8L1///ANXA8",0.130295975274723,0.138896646189572
"7961652","",0.187037043956045,0.138907026946678
"8118544","LOC101929163",0.277455999999999,0.138908613986979
"8106252","HEXB",-0.102097678571432,0.138913695835204
"7927367","ANXA8L1///ANXA8",0.1303905,0.138916172611181
"8124632","OR2B3",0.206708445054945,0.138924907297488
"8178285","OR2B3",0.206708445054945,0.138924907297488
"8179589","OR2B3",0.206708445054945,0.138924907297488
"8042974","",0.127378689560439,0.138942626746737
"7928216","",0.160544519230766,0.139000199999843
"7925622","AHCTF1P1///AHCTF1",-0.168641791208795,0.139017095327821
"8101031","CDKL2",-0.244222898351651,0.139031962340778
"7964499","AGAP2",0.155245582417582,0.139043184103165
"7924553","",0.107596590659341,0.139059035915306
"8152340","NUDCD1",-0.13432545604396,0.139106554428033
"8044149","PLGLA///PLGLB1///PLGLB2///PLG",-0.42139413736264,0.139133257061345
"7923596","ETNK2",-0.31974375824176,0.139136471592722
"8173665","MAGEE2",-0.102155571428572,0.1391799148178
"7991904","PIGQ",-0.131163777472528,0.139218803046223
"8081337","",0.201368109890109,0.139252273039367
"8129458","ARHGAP18",-0.14575858791209,0.139259330383712
"7914525","MARCKSL1",0.0722204972527472,0.139359023731799
"8079742","",0.273174403846151,0.139366533664092
"7904691","",-0.0788608763736267,0.139378704720316
"8106336","SV2C",0.137810739010988,0.139381825257298
"7920616","DCST2",0.122155684065929,0.139449619706414
"8175666","GABRE",0.180463271978021,0.139464267288974
"8094130","USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2",0.507797576923076,0.139470454954643
"8135273","",0.117779068681315,0.139494345990311
"7977771","OR10G2",0.199865857142855,0.139533823916685
"8094116","USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2",0.516140846153845,0.139547389735576
"8094118","USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2",0.516140846153845,0.139547389735576
"8094120","USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2",0.516140846153845,0.139547389735576
"8094124","USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2",0.516140846153845,0.139547389735576
"8094126","USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2",0.516140846153845,0.139547389735576
"8094128","USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2",0.516140846153845,0.139547389735576
"8094132","USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2",0.516140846153845,0.139547389735576
"8039706","ZNF256",-0.0978439807692286,0.139549901600603
"8124059","NUP153",-0.156655782967038,0.139598903295991
"7960253","NINJ2",0.136206074175823,0.139604960025813
"8106494","BHMT2",-0.213123543956048,0.13963768639111
"7983594","DUT",-0.12929464835165,0.139702697172382
"8030993","ZNF761",-0.162261895604398,0.139714292496646
"8085556","SH3BP5",0.172937126373627,0.13972382003088
"8107133","PAM",-0.137892329670329,0.139738263786096
"7912555","LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5",0.271477175824173,0.139749602901172
"7983123","HAUS2",-0.116220337912088,0.139759502560933
"8134745","STAG3",0.114627313186811,0.139779322686519
"8099696","SEPSECS",-0.208902467032967,0.139805315482819
"8067007","TMSB4Y///TMSB4XP6///TMSB4XP2///TMSB4XP1///TMSB4X",0.222788021978019,0.1398079625098
"7962197","",0.183146302197802,0.139817014981395
"8165046","CAMSAP1",-0.122175458791212,0.139858598619611
"8094134","USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2",0.654028307692304,0.13986795903863
"8023593","MC4R",0.213510109890111,0.139904039518723
"7978718","SEC23A",-0.162356326923078,0.139909835376558
"8101203","",-0.0756388516483515,0.139941625780589
"8147156","WWP1",-0.114540714285718,0.139951154727533
"8102594","TNIP3",0.153709934065934,0.139961860225707
"8066258","SNORA71A",-0.13865728571429,0.139973036030213
"7937335","IFITM1",0.207747472527469,0.139973406381791
"7911273","OR2T4",0.264188788461538,0.139985333207275
"8095441","CSN1S2AP",0.111802989010987,0.140014848969421
"8166826","USP9X",-0.121035145604399,0.140018340597218
"8144577","C8orf74",0.137173651098899,0.140027345932448
"8006377","ZNF207",-0.109984395604394,0.140034683228678
"8115543","EBF1///PDGFRB",0.162255706043952,0.140062120159516
"7991478","PGPEP1L",0.11696842307692,0.140069570694991
"7940042","",0.0972186675824167,0.140069960520578
"8067969","CHODL",0.342510752747252,0.140074972508185
"7936891","METTL10",-0.150764689560441,0.140116743164938
"8068974","TRAPPC10",-0.104487524725279,0.140132996094668
"8175177","MBNL3",-0.140512346153846,0.140140013292955
"7906757","FCGR2A",0.36997152197802,0.14017945644129
"8163015","",0.178214892857142,0.140188514534257
"7912595","PRAMEF14///PRAMEF34P///PRAMEF36P///PRAMEF2///PRAMEF1",0.233507598901095,0.140193065938358
"7912610","PRAMEF14///PRAMEF34P///PRAMEF36P///PRAMEF2///PRAMEF1",0.233507598901095,0.140193065938358
"8119503","TAF8",-0.100880519230774,0.140195366120457
"7912198","ENO1",-0.111329010989012,0.14020293470157
"7907601","BRINP2",0.168686788461539,0.140213690361995
"8144420","LINC00965///LINC00965",0.369892618131864,0.140234318534856
"8144494","LINC00965///LINC00965",0.369892618131864,0.140234318534856
"8175330","",0.163169728021978,0.140246163032583
"8106771","NBPF22P",0.139050901098901,0.140254376169954
"7934365","",0.202626115384613,0.140257237257445
"8058147","PPIL3",-0.158830239010991,0.140270943711464
"8096130","CDS1",-0.190003483516486,0.140271468424204
"7921259","FCRL4",0.117347450549449,0.140339313216204
"8054131","COA5",-0.147388733516481,0.140352741474731
"8047765","",0.105330439560438,0.140362710247226
"7905054","RNVU1-4",0.144573956043954,0.14037506121481
"7942932","HIKESHI",-0.107317953296707,0.140405847382713
"7905051","PPIAL4C///PPIAL4A///PPIAL4G///PPIA",0.182107335164837,0.140412568913065
"7919162","PPIAL4C///PPIAL4A///PPIAL4G///PPIA",0.182107335164837,0.140412568913065
"7948039","OR4C45",0.260027208791209,0.140415513327717
"8157905","MVB12B",0.0799068736263715,0.1404267100578
"8098058","",0.139818846153846,0.140427206562769
"7960359","",0.172119098901097,0.140463997238926
"8038443","FUZ",-0.108650480769233,0.140464217861017
"8070563","UMODL1-AS1",0.1676229010989,0.140475070079957
"8013536","NOS2",0.119356730769229,0.140479254896016
"7897078","RER1",-0.122142546703296,0.14050569141277
"8008609","ANKFN1",0.136539524725274,0.140531908899714
"7996256","",0.141534741758243,0.140595017122616
"8137310","ABCB8",-0.100330483516487,0.140602912507082
"7948131","OR5M9",0.132052032967033,0.140633915635163
"8171041","VAMP7",-0.115699519230773,0.14063726224999
"8176962","VAMP7",-0.115699519230773,0.14063726224999
"8175860","PDZD4",0.111845667582417,0.140644391594308
"8136934","TAS2R41",0.207131725274726,0.140668914013013
"8096070","BMP3///BMP3",0.161358791208787,0.140713621307417
"8062964","SYS1-DBNDD2///SYS1",-0.101179741758241,0.140718733617615
"7953735","LINC00965///LINC00965",0.343807340659341,0.140750316936993
"7959818","LINC00943",0.115294557692308,0.140756852481679
"8008922","PPM1D",-0.135505923076922,0.140775020992335
"8087640","RASSF1",0.130025678571425,0.140794002345262
"8112260","DEPDC1B",-0.120425609890114,0.140822054175909
"8055287","MZT2A",0.091141346153842,0.140885717920462
"8021664","",0.139756967032968,0.140916283881059
"8062693","",0.12394645054945,0.140916658697699
"8063524","LOC100130156",0.113998195054944,0.140945062006086
"8124181","",-0.0805191153846141,0.141008960696463
"8169931","ARHGAP36",0.0996006483516458,0.141014631500501
"8056766","SLC25A12",-0.185122879120884,0.141016095287981
"8086313","",-0.112325780219782,0.141036700924165
"8096079","",0.156521598901096,0.141065231522798
"7938261","OR5E1P",0.198272612637362,0.14107060160798
"7991898","NHLRC4",0.119497670329668,0.141092557897382
"7919157","PPIAL4C///PPIAL4A///PPIAL4G///PPIA",0.178557967032967,0.141116625613162
"7962199","",-0.0818896291208788,0.141123297339049
"7906564","PEA15",0.143785645604398,0.141158554843302
"7904361","FAM46C",0.250130928571428,0.141227034652842
"7910636","",0.188815931318678,0.141255448954748
"8065880","FAM83C",0.146460178571426,0.141266774037239
"8146069","ADAM18",0.159201129120878,0.141276098376626
"8048319","VIL1",-0.320013667582419,0.141281171482565
"7945952","",0.0973928791208793,0.141287697534906
"7976061","",0.319117035714284,0.141315529086818
"7901613","ACOT11",-0.166359983516488,0.14138427223059
"8127686","",0.245825362637361,0.141440567542199
"8072946","EIF3L",-0.119589615384617,0.141449307433429
"8139458","",0.167484920329671,0.141471753819651
"8151217","",-0.0704145741758242,0.141475379824515
"8110990","CTNND2",0.115993813186813,0.141491797106534
"8031956","ZNF324",-0.0878436868131898,0.141538312271525
"7908312","PRG4",0.235891873626375,0.14156303843425
"8107578","SRFBP1",-0.144595857142864,0.141613204133657
"8122144","SNORA33",-0.102931145604396,0.14162624401617
"8143939","LOC401433",0.123750876373625,0.141629770992221
"8021015","PIK3C3",-0.11557732967033,0.14164158097332
"8040428","",0.200302612637361,0.141658710143847
"8096580","MTTP",-0.374471175824175,0.14172663909876
"8056215","",-0.14921531318681,0.141760556703505
"7952805","MIR4697HG",0.112200964285714,0.141784161734593
"8170135","ADGRG4",0.155972228021975,0.141825025790048
"8145835","ERLIN2",-0.17614994230769,0.141835164769738
"8114856","PLAC8L1",0.179672255494506,0.14186511717223
"7965245","MKRN9P",-0.0785794752747275,0.141878612606005
"7896761","SAMD11",0.0962197857142844,0.141926235445689
"7972253","",0.154647376373626,0.141938358942883
"8135532","LSMEM1",-0.138126541208792,0.141955493374563
"8088174","LRTM1",0.14688184340659,0.141970780564249
"7917946","PLPPR5",0.138942351648351,0.142038632726228
"8168458","MAGEE1",-0.0914014890109893,0.142039861760654
"7905198","TARS2",-0.113337000000001,0.142058874315422
"7959621","",0.130925623626371,0.142083189299398
"7969426","",0.547915777472527,0.142113686136509
"8006592","",0.164640148351646,0.142126399811899
"7939936","",0.144242447802197,0.142235333112739
"7918620","LINC01356",0.204144189560436,0.142238297512521
"8149625","",0.0866055302197788,0.142256508571358
"7992516","",-0.169435041208794,0.14226047836466
"7904562","NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14",0.115464175824169,0.142281852172977
"7908917","BTG2",0.176135675824172,0.142305443255738
"8045514","SPOPL",-0.191580634615384,0.142346920129811
"8105629","",0.400108472527472,0.142348060295816
"8175782","HAUS7///TREX2",-0.119188181318684,0.142366716753116
"8071272","SEPT5-GP1BB",0.188349653846151,0.142400348036801
"7940479","TMEM216",-0.140040082417584,0.142439639624952
"8180238","",0.109647307692307,0.142483212282936
"7914904","STK40",-0.116933945054946,0.142504908943853
"8034901","OR7A17",0.254370582417581,0.142514413785
"7981750","LOC400968",0.235013162087911,0.142582216790915
"8028955","CYP2B7P",-0.304187263736265,0.14259649487293
"8060611","ITPA",-0.0842492032967055,0.142625239023351
"7902512","DNAJB4",-0.225125527472526,0.142644525828215
"7921429","OR6N2",0.246743763736265,0.142656005218561
"7999364","GRIN2A",0.256754958791207,0.142673499297628
"8009096","ACE",-0.169479271978021,0.142680299048197
"8048024","",0.214448708791208,0.142708327397737
"8095360","",-0.124562714285714,0.142752862757001
"7977598","RNASE12///RNASE11",0.148152417582417,0.142759186958237
"8086505","ZDHHC3",-0.145212104395606,0.14278937242768
"7971864","",0.12224282142857,0.142790162621068
"7934916","CH25H",0.241644557692306,0.142812784535016
"7912520","NPPB",0.116486472527473,0.142826428285567
"8119394","",0.112112384615384,0.142865011757997
"8163341","LRRC37A5P",0.131170524725273,0.142885371253595
"7924461","",-0.0759579505494514,0.142913981796454
"7915404","GUCA2A",0.119928178571425,0.142917883763945
"8013015","CENPV",-0.168909513736267,0.142973295576677
"8065460","VSX1",0.103512788461535,0.143020686842468
"7911248","OR2L5",0.216513304945055,0.14304061317813
"8023941","MADCAM1",0.143346299450547,0.1430476935861
"7898570","",0.203572755494502,0.143061297186717
"8081194","OR5H15///OR5H14///OR5H6///OR5H1",0.240211571428571,0.143066031217047
"8175647","CD99L2",-0.0932212445054965,0.143071626271178
"8155540","CNTNAP3B///CNTNAP3P2///CNTNAP3",-0.220715250000005,0.143083786309094
"8161460","CNTNAP3B///CNTNAP3P2///CNTNAP3",-0.220715250000005,0.143083786309094
"8006940","GRB7",-0.177476826923079,0.143133068588052
"8127446","COL9A1",0.136308618131867,0.143133347470867
"7985690","LOC440300",0.130692912087912,0.14314343074615
"7997257","ZFP1",-0.138991884615387,0.143154249979078
"8020339","MC5R",0.0949086263736243,0.143161869826467
"8072605","",0.103464898351648,0.143191402644727
"8061112","",0.123679978021973,0.143194018574823
"8131942","",0.127860546703296,0.143203414937476
"7937230","SYCE1",0.1044499010989,0.143219263187962
"7975457","",0.259752692307689,0.143221684221738
"8152595","",-0.116627230769233,0.143229268061398
"8089999","KPNA1",-0.149689456043957,0.143289599386723
"8059832","DNAJB3",-0.101164788461541,0.143303063856317
"7954206","",0.187093214285714,0.143321871806679
"7917739","",-0.227077423076926,0.143340752621322
"7938291","SNORA3A",0.297620447802194,0.143379884830405
"8142446","",0.280509340659338,0.14342132973103
"7952390","",0.224099123626373,0.143427092318116
"7970251","PROZ",-0.443364035714287,0.143476998349474
"8054064","ANKRD36B",0.23418008241758,0.143545559127698
"8168689","",-0.0988476181318703,0.143588663754123
"8028281","",-0.0914232802197801,0.143646690487961
"7910186","",0.17804281043956,0.143655955456145
"7952313","MIRLET7A2",0.163930502747255,0.143722413738266
"8095760","THAP6",-0.13506487637363,0.143757301087924
"8121223","",-0.103383082417584,0.143779019729383
"7942032","PPP6R3",-0.121804447802196,0.143787315057486
"7901374","",0.145385568681319,0.143825552821637
"8055247","",0.156892785714283,0.143848674173394
"7913694","FUCA1",-0.150661395604399,0.143885000020012
"8142814","OPN1SW",0.13626366208791,0.143890945373117
"8080621","CCDC66",-0.196215752747252,0.143931422357745
"7976854","MIR412",0.111926299450549,0.143938419384577
"8007848","LOC644172///MAPK8IP1",-0.128285222527475,0.143945178663887
"8149216","LINC00965///LINC00965",0.367790593406592,0.143967744852712
"8122200","",0.153084376373625,0.143988921551162
"7948308","",0.124376348901097,0.143999314198096
"8055680","",0.36282817032967,0.144026885808297
"7996934","NIP7",-0.112399228021982,0.144129207441133
"8013362","",-0.0856455659340662,0.144144887657359
"8013641","PIGS",-0.120978593406592,0.144164507360792
"7985089","RCN2",-0.150583390109892,0.144177272591137
"7935296","TLL2",0.110449475274723,0.14420506091412
"8050763","PTRHD1",-0.106674052197807,0.144234661007987
"7983298","SERF2-C15ORF63///HYPK",-0.0974487280219813,0.144237353573372
"7935679","CPN1",0.140038549450549,0.144237399232347
"8087119","SLC26A6",-0.200351876373628,0.144238267045565
"8022106","LINC00526",-0.122644206043957,0.144290546882424
"7981781","OR4M2",0.21358501923077,0.144295421927065
"8149218","LINC00965///LINC00965",0.364095244505492,0.144307041135838
"8149220","LINC00965///LINC00965",0.364095244505492,0.144307041135838
"8149222","LINC00965///LINC00965",0.364095244505492,0.144307041135838
"8149224","LINC00965///LINC00965",0.364095244505492,0.144307041135838
"8149226","LINC00965///LINC00965",0.364095244505492,0.144307041135838
"8151042","TTPA",-0.189838813186815,0.144332562391929
"8121557","",0.143225425824175,0.144334409869751
"7991399","",0.132517282967031,0.144377468537261
"8176832","DAZ4///DAZ2///DAZ3///DAZ1",0.221739942307692,0.14438628659918
"8176878","DAZ4///DAZ2///DAZ3///DAZ1",0.221739942307692,0.14438628659918
"8177354","DAZ4///DAZ2///DAZ3///DAZ1",0.221739942307692,0.14438628659918
"7940079","TMX2-CTNND1///CTNND1",-0.0934409340659403,0.144406309423694
"8088458","FHIT",-0.215539500000004,0.144412503447543
"8166355","CNKSR2",0.105914038461536,0.144434008577793
"8096331","",0.172298087912086,0.144455214753527
"8134676","",0.117574274725273,0.144463791744147
"8084929","SLC51A",-0.186640054945058,0.144486470581595
"8161507","",0.471853843406593,0.144491934437109
"8060734","MIR103A2",0.136389409340657,0.144505620698953
"7921970","ALDH9A1",-0.141917675824178,0.144508213759599
"8096301","SPP1",-0.177617225274727,0.144518315649071
"8053030","NAT8B",-0.377755851648358,0.14453465906568
"8082905","SLC35G2",0.09435898076923,0.144601509534937
"7922482","TNR",0.120066013736262,0.144629083363547
"7964548","METTL1",-0.183857387362639,0.144655263648432
"8065795","HMGB3P1",0.189732736263734,0.144685509180129
"8074307","",0.194159692307693,0.144689059172679
"8103023","",0.124906140109891,0.144718688340179
"8122966","CLDN20",0.187014472527473,0.144747386684179
"7982072","SNORD115-33",-0.269850953296704,0.144769168437262
"8147654","POLR2K",-0.121721318681319,0.144773913010632
"8011011","YWHAE",-0.0813904120879183,0.14485668592436
"8154047","DMRT2",-0.157836857142856,0.144862904641526
"7998392","",0.116835824175823,0.144871898459548
"7952490","FEZ1",0.119993357142858,0.144882509611206
"7936817","C10orf88",-0.153945543956048,0.144897892787313
"7950473","ARRB1",0.176515148351646,0.144913488506552
"7979984","ZFYVE1",-0.103788530219784,0.144952995815825
"8151074","PDE7A",-0.237082250000003,0.144996810181886
"7911862","LRRC47",-0.100834634615389,0.145044567768506
"8059650","SP110",0.191474821428572,0.145199861548084
"8055265","",0.192943247252746,0.145206251340547
"8082869","PPP2R3A",-0.172792818681321,0.145254257081337
"8018093","",0.104142153846152,0.145257613661165
"7944359","",0.077631502747253,0.145289694707647
"7939751","NR1H3",-0.112044217032969,0.145369862305803
"7914194","DNAJC8",-0.27047626923077,0.145391571184071
"8033744","OR7E19P",0.241123247252745,0.145438299908265
"8154979","",0.13123174175824,0.145441690868604
"8098508","ING2",-0.111086865384618,0.145483521811171
"7922406","SNORD79",-0.202552857142859,0.145492646253526
"8155359","CNTNAP3B///CNTNAP3P2///CNTNAP3",-0.193434969780224,0.145503552535384
"7956076","CDK2",-0.116652892857147,0.145546791547629
"8049737","AGXT",-0.340351140109894,0.145561970812792
"8070467","TMPRSS2///LOC285847///FKBP5",-0.29748155769231,0.145570089809027
"8050548","LAPTM4A",-0.104405659340658,0.145577942263708
"7972899","LOC101928841",0.106594706043952,0.145592823705612
"8101718","PYURF///PIGY",-0.084541942307693,0.145618069066146
"8170507","PRRG3",0.0881687445054924,0.145624557602118
"7923976","C1orf132///MIR29B2",-0.168993972527475,0.145647394284045
"8103684","HPF1",-0.138384005494506,0.145649967988914
"8125149","SLC44A4",-0.155835681318685,0.145650096307574
"8178653","SLC44A4",-0.155835681318685,0.145650096307574
"8179861","SLC44A4",-0.155835681318685,0.145650096307574
"8018870","",0.131515664835163,0.145651697267442
"7940020","",0.135375096153847,0.145694625155065
"8128314","",0.1962235,0.145704596961465
"8146637","YTHDF3",-0.136095403846156,0.145706770196599
"8097038","NDST3",-0.115650934065934,0.145714222148765
