Gene.symbol,logFC,P.Value
EAPP,0.026281982,0.779867116
LOC339803,-0.034146937,0.779919622
MIR148B,-0.020066098,0.779923929
FFAR3,0.034374241,0.7799268
SHB,0.021436848,0.779955758
ANKRD26P1,0.01708158,0.780075704
,0.022531929,0.780085226
NCR2,-0.02480833,0.780099026
,-0.014715687,0.78011915
ALMS1P1,0.021837259,0.780121765
ZNF669,-0.023112813,0.780127694
TNNI1,0.087932661,0.780195488
,0.020787857,0.780207801
,0.04540367,0.780256389
,0.025959643,0.78027083
,0.012273161,0.780303543
,-0.030284955,0.780361286
,-0.033517875,0.780384228
,0.030693027,0.780391553
PSMD8,-0.017734196,0.780406789
,-0.018068125,0.780481367
PAX9,0.021718161,0.780494297
LGALS8,-0.027302884,0.780568602
KRT25,0.022779179,0.7805875
,-0.036863554,0.780604392
NDOR1,-0.015243313,0.780649087
LINC01521,-0.025642161,0.780676509
,-0.02057517,0.780681353
ATP13A4,-0.023538286,0.780799436
TOP3B,0.022357161,0.78087374
LOC100131792,-0.020000045,0.780893204
ELOVL1,-0.022155321,0.780948022
PGBD3///ERCC6,0.021094402,0.7809806
HYLS1,-0.02519108,0.781021304
AP3S1,0.020514946,0.781199362
SCAMP1,-0.026203393,0.781252897
,0.056269259,0.781317961
,0.033539089,0.781323691
OR2Y1,0.021333214,0.781332152
PAEP,-0.019163429,0.781351257
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY,-0.01614083,0.781399526
C19orf60,0.019975955,0.781479539
FLJ36000,-0.033182688,0.781493477
GALNTL6,0.024092652,0.781495093
HOXB4,0.023719304,0.78152091
NHP2,0.027311357,0.78152351
,-0.019908277,0.781615809
,0.029866223,0.781636073
SMIM14,0.019690562,0.781668282
MN1,0.018340562,0.781691318
MTMR7,-0.027611152,0.781782736
,-0.018336062,0.781854004
,-0.028094991,0.782017155
TLX2,-0.024639259,0.782093933
ATP2A1,0.132472518,0.78212688
SNORA33,0.022666893,0.782134458
TMEFF2,0.018222777,0.782276274
CEACAM5,0.020703616,0.782287405
SYNM,0.04416283,0.782309382
LOC102724093///GOLGA6L3///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P,0.021611723,0.782321511
CA11,-0.029667009,0.78232332
CYP4F8,0.018402634,0.782346724
C22orf31,0.018820214,0.782600669
TNKS1BP1,-0.020365571,0.78284866
CCT7,0.018092062,0.782885645
TADA2B,0.026413786,0.783001321
,0.024951938,0.783096437
NPBWR2,0.023558375,0.783177941
TBX6,-0.020920375,0.783224346
C1orf109,0.018070554,0.783240638
,0.039549214,0.783282628
SUMO1P1,0.017331,0.783319322
RHOXF2B///RHOXF2,0.025748063,0.783321206
RHOXF2B///RHOXF2,0.025748063,0.783321206
CADPS2,-0.029749589,0.783339358
SGIP1,-0.045812982,0.783340598
KRTAP23-1,0.039801714,0.783428535
PSEN2,-0.01888692,0.783564333
TRIM65,0.015236741,0.783650532
TIMM50,0.026533679,0.783748895
,-0.020630607,0.783818708
B3GNTL1,-0.023819062,0.783832406
SNAPC4,-0.016709821,0.783939128
ZNF57,-0.022285562,0.783987743
TCP10L,0.016732107,0.784068227
C15orf38-AP3S2///ARPIN,0.023197116,0.784103386
APRT,-0.023452152,0.784318841
FEM1A,-0.029322696,0.784373063
NFASC,0.031876911,0.784414275
SEMA6A,0.037872839,0.784429157
MYH4,-0.02558633,0.784485394
,-0.021207554,0.784492494
MIR125A,-0.024421411,0.784540947
MCM9,0.024195036,0.78456145
RPL6P27///RPL6,0.016138929,0.784600863
,0.020731821,0.784605117
GRM8,0.018007473,0.784683276
PABPC5,0.032162973,0.784781388
CHRNB1,-0.033053143,0.784785543
C5orf30,-0.027826964,0.784805302
MUC12,-0.016164107,0.784821603
COL1A2///COL1A2,-0.05221283,0.784922384
COL4A6,-0.023801161,0.784926936
RPL41P5///RPL41///RPL41,-0.011928304,0.784940263
WDR37,-0.027424393,0.785011412
GDI1,0.026651607,0.785011897
ZBED2,0.024169884,0.785084478
DNASE1L1,-0.02511733,0.785132929
KLK6,0.073878152,0.785138604
ZNF137P,-0.031487875,0.785156521
LCN8,0.049746821,0.785157786
LOC100996747///RPS26P11///RPS26///PDPK1,0.029855545,0.785212423
,-0.032252884,0.785294476
,-0.023354241,0.785310316
SNORA69,-0.018435018,0.785426284
,-0.049525982,0.785515772
SLC8A1,-0.054830839,0.785522195
USP31,-0.019055545,0.785605325
RPL12,0.020620196,0.785781782
FBXL8,-0.017881286,0.78581387
HHLA2,-0.099554625,0.785818354
C15orf41,-0.028337116,0.785836606
ARMC4,0.01836208,0.785855
FLT4,-0.018350321,0.785866196
HYDIN2///HYDIN,-0.027919295,0.785915401
AAMP,-0.029041634,0.786037128
PTP4A1,0.027600839,0.786050833
CDC14A,-0.032874786,0.786076413
CXorf58,0.019092643,0.78610901
MPL,-0.016478348,0.786153113
,0.013490759,0.78615601
ADAMTS5,0.035844161,0.786212441
,0.02907842,0.786240772
,0.023861893,0.786246476
HNRNPA3///HNRNPA3P1,0.028153446,0.786256427
NAA30,-0.019174839,0.786259054
TAF6,0.020800054,0.786311806
,-0.046171134,0.786323113
,0.013693339,0.786372158
HDGFRP2,-0.014921179,0.786379763
RBM4B,0.017006473,0.78639257
BOLA2-SMG1P6///LOC101060386///SMG1P3///SMG1P1///SMG1P5///BOLA2///SMG1P2///SMG1,0.026459643,0.786442398
LACE1,-0.028427786,0.786448754
SRXN1,-0.020392946,0.786468341
NMS,0.020471107,0.78649782
,0.025873482,0.786523477
CERKL///NEUROD1,0.03105283,0.786538825
EGR1,0.045143902,0.786652981
MIS12,-0.02678692,0.786698914
,0.022298946,0.786725878
MED16,0.015374214,0.78672839
TRIM74///TRIM73///TRIM50,-0.017425277,0.786732969
N4BP2,-0.03357233,0.786739481
MIR485,-0.018650964,0.786746221
,0.015320741,0.786888627
SLC17A6,0.019467741,0.786904712
RNF19B,-0.025568402,0.786990512
INHBC,-0.026213929,0.787067362
ATP7A,-0.028507857,0.787109097
CAPN6,-0.084900134,0.787169752
NHP2,0.023721598,0.78721003
KCTD6,-0.023876491,0.787256634
DUSP8,-0.020076527,0.787391675
,-0.040285946,0.787394519
GSAP,0.031000411,0.787449279
CCDC65,-0.017383357,0.787451965
EIF4E2,-0.022151313,0.787464643
,-0.018790062,0.78756684
HAGH,-0.039084857,0.787585744
SUB1,-0.022720295,0.787589912
MIR107,0.031102571,0.787710546
ROGDI,-0.033050455,0.78780685
MAGEA8,-0.029790527,0.787836385
TMEM167B,-0.018088036,0.787865698
TMEM167B,-0.018088036,0.787865698
NAA50,0.023339911,0.787885871
PADI1,-0.020281071,0.787922276
,-0.022566045,0.787942179
OR10Q1,0.028171964,0.787995824
RFX2,0.016530643,0.788043005
MFSD4A,-0.07682625,0.788088519
SCP2D1,0.020369125,0.788152265
MASTL,-0.036006911,0.788162874
OR7E37P///OR7E35P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P,0.037090464,0.788232705
DPY30,-0.020114295,0.788256902
,0.060159714,0.788292985
TMOD3,0.027412268,0.788488259
,-0.031681616,0.788536111
IPPK,-0.023309589,0.788621698
FLT3,0.069860313,0.788643996
SLC5A4,0.028213321,0.788747598
NAA25,0.026230625,0.788752873
,-0.0168185,0.788753728
,-0.020963205,0.788764064
OR2G6,0.069867063,0.78879289
,-0.029527723,0.788837533
IL22RA1,0.02644292,0.788875479
FAM71A,0.033603884,0.788930425
ANTXR2,0.044737723,0.788970951
ZNF75A,0.029920411,0.789013374
ZFP92,0.024313009,0.789317592
HNRNPCL2,0.023031161,0.789350303
LYRM2///ZC3H11A,-0.021873813,0.789361815
RPS4Y1,0.087177571,0.789393045
LRRC10,0.02755208,0.789491079
CEP192,0.031271205,0.789496883
RPL29,-0.023432679,0.789532385
LIN28A,-0.028780661,0.789678715
RNF165,-0.022754563,0.789731971
AHRR///PDCD6,-0.015601125,0.789740873
MIR195///LOC284112,-0.019771625,0.789796879
TPT1,-0.046380571,0.789846658
POLR2B,-0.023508955,0.789875904
ARSD,0.031759241,0.790124574
,0.028719089,0.790191606
,0.01857683,0.790223868
,0.02500075,0.7902613
MNS1,0.057368973,0.790394134
,-0.018220268,0.790397758
ZNF420,0.023697098,0.79043238
OTX1,0.024244857,0.790433012
,0.029003607,0.790485435
TOR1B,0.023984973,0.790619595
STH,0.018178857,0.790704855
S100A1,0.046877848,0.790764463
,-0.043561688,0.790773233
,-0.028556348,0.790906691
NODAL,-0.018257268,0.790914161
UNC93B1,-0.019331384,0.790976002
,-0.013914366,0.791080297
OR7E37P///MGC72080///DAPL1///OR7E47P,-0.036612134,0.79110256
DZIP3,-0.030806045,0.791151691
,0.016164652,0.791203955
CRIPAK,0.030990107,0.791248287
TCAF1,0.023361384,0.791284489
,-0.01852792,0.791305079
SLC10A1,-0.020965768,0.791373091
HINFP,-0.019162366,0.791428498
CHMP4C,-0.032184679,0.791432683
PDSS1,0.043439339,0.791455331
GOSR2,0.029986804,0.7914799
GPATCH11,0.019862045,0.791569136
PARP16,-0.028013071,0.791829995
C15orf62,0.016836411,0.791974763
,0.012495768,0.791992504
,-0.033765821,0.792119036
LINC01123///LINC01106,0.038502625,0.792178376
GK5,-0.032684705,0.792195247
SHISA2,-0.019623295,0.792218859
NBN,-0.033342187,0.792312064
,0.011975688,0.792488564
,-0.02041,0.792528189
KCNA5,-0.01499375,0.792545268
,-0.03474275,0.79258569
SETD7,0.027871554,0.792620319
SLX1B-SULT1A4///SLX1A-SULT1A3///SLX1A///SULT1A4///SLX1B///SULT1A3///SULT1A1///SULT1A2,-0.01998683,0.792759164
ZBTB22,-0.016396804,0.79276077
FBRSL1,-0.015555161,0.792780835
TAC4,-0.026532768,0.792834114
,0.026209241,0.792934646
ARHGAP28,-0.029519054,0.792958992
,-0.029637589,0.792963549
EFCAB10,0.019467268,0.792989144
NPFF,0.021159107,0.79308203
DENND2A,0.032613518,0.793154901
HECTD4,-0.019941804,0.793182127
SRA1,0.020847223,0.793186177
,0.026953223,0.793188516
HUNK,-0.032758339,0.793221636
NEDD4,-0.032585839,0.793313453
,0.021210429,0.793329074
TBCCD1,0.019942937,0.793485128
PAX3,-0.018542375,0.793517695
MAPKAPK2,-0.013544723,0.793579503
SLC22A16,0.02709358,0.793594874
GSX1,-0.015283804,0.793670097
CCT5,-0.024999375,0.793706199
CNTNAP3B///CNTNAP3P2///CNTNAP3,-0.036250009,0.7937192
FLG,0.027432946,0.793764067
PLTP,0.075712438,0.793843381
TPP2,-0.029214196,0.793945945
,0.022988911,0.793972193
NDUFS5///SNORA70///RPL10///DNASE1L1,0.024204196,0.793976373
MRPS10,-0.024151786,0.793993575
,-0.020641625,0.794045317
ZNF93,-0.026706321,0.794065756
STK33,-0.030826036,0.794074073
FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4,0.015329286,0.794122446
,0.02744267,0.794127124
INO80B-WBP1///WBP1,-0.027182768,0.794196867
TAS2R13,-0.030337545,0.794215158
DAZ4///DAZ2///DAZ3///DAZ1,0.028108768,0.794217573
DAZ4///DAZ2///DAZ3///DAZ1,0.028108768,0.794217573
DAZ4///DAZ2///DAZ3///DAZ1,0.028108768,0.794217573
RPL21P28///RPL21P19///RPL21P44///RPL21,-0.019761402,0.794218028
AQP5,-0.019172187,0.794243192
,0.031854321,0.794257692
RNF31,0.017098071,0.794276811
CNN3,-0.015886071,0.794352046
,0.020307607,0.79455348
,-0.029020938,0.794659277
ERN1,-0.019220062,0.794732489
BNIPL,-0.026379982,0.79483782
HIPK4,0.018808384,0.794854783
CCDC80,-0.066380571,0.794972746
HTR1A,0.020812304,0.79500073
SOX17,-0.019923438,0.795020279
KRTAP12-4,0.032588402,0.795126428
ALDH16A1,-0.012211152,0.795131371
MAP3K5,0.028311339,0.795142702
EIF4H,0.022726875,0.795189291
SNORD37,-0.024815241,0.795196693
LOC643659,0.028524304,0.795203738
BIN3,-0.019427786,0.795206406
POP7,-0.023312786,0.795332534
PHLDB3,0.015362545,0.795344315
HUS1B,-0.012978313,0.795440111
ANP32B,-0.021057027,0.795454822
ESX1,-0.014691339,0.795521989
POU2F1,-0.016835848,0.795594689
TGIF1,-0.030897964,0.795614248
,0.023093955,0.7956387
KRTAP5-3,-0.033122446,0.795640051
NUP37,-0.021646795,0.795918899
KIAA1429,-0.028134518,0.79592107
LOC150776///SMPD4,0.015960509,0.79598655
CFAP73,0.017204304,0.795987863
ATG5,-0.022208107,0.796102243
,0.014508616,0.796136895
DGCR6L,0.024348821,0.796153782
C1QTNF9B-AS1,-0.029645679,0.796267389
ELANE,-0.019764821,0.796276943
,0.034408857,0.796428198
LOC102724238///LOC554249///GLIDR,0.026474777,0.796456482
LOC102724238///LOC554249///GLIDR,0.026474777,0.796456482
HERC2P4///HERC2P9///HERC2P2///HERC2P3///HERC2,0.023699455,0.796470902
,-0.012594661,0.796564325
PCDHB7,-0.016928152,0.796699513
TMEM56-RWDD3///TMEM56,-0.039260946,0.797023525
,-0.013040804,0.797171475
KRT6C///KRT6B///KRT6A///KRT5,-0.029163429,0.797181773
CEACAM7,0.022426009,0.797203844
PRPF19,0.022340125,0.79730209
RBM48,-0.02398467,0.797398011
SULF2,-0.033675634,0.79745673
CAV2///LOC105375463///CAV2,0.031311812,0.797480399
NUFIP1,0.022562304,0.797561174
,0.038269438,0.79764143
TF,0.038858893,0.797713406
,0.02351958,0.797749616
,-0.032907616,0.79776862
STX16-NPEPL1///STX16,-0.018110652,0.79781261
TAS2R46,0.027379143,0.797925779
,-0.021996911,0.797986043
ZMYM4,-0.01785558,0.798079961
,-0.01720308,0.798096247
LOC642696,-0.019666348,0.798099286
WDR78,0.02599342,0.798127705
IFNGR1,0.033569411,0.798139912
PMCHL1,0.017882143,0.798182407
,0.043583116,0.798210991
FLJ37786,0.026207857,0.798258995
SLC16A8,-0.018212955,0.798287646
PIWIL4,0.019871661,0.798372726
RBM15,-0.018309786,0.798374491
ADAM22,0.036251304,0.798434816
S100A10,0.037759821,0.798503774
ZNF362,0.017943455,0.798519473
LOC102723566,-0.022983571,0.798524612
TANK,0.026899295,0.798668829
TSPAN15,0.039093277,0.798737103
PCSK4,-0.017525187,0.798798951
,0.023787152,0.798802829
FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4,0.016190875,0.798902969
CAMKK2,0.020550098,0.798926239
OR7E37P///MGC72080///DAPL1///OR7E12P,-0.035113839,0.798990397
FAM149B1,-0.016178527,0.798991873
FAM192A,-0.020836714,0.799026674
,0.019072161,0.799070823
MED12L,0.021227839,0.79907345
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1,-0.014739179,0.799112746
BMS1,-0.023612045,0.799270245
LOC149373,-0.032803393,0.799342073
CLDN14,-0.018961125,0.799356544
PRSS3,-0.03017192,0.799406317
CLK1,-0.032206536,0.799475382
,0.030313188,0.799556549
,-0.015543893,0.799622436
MED27,0.024952563,0.799714086
LGALS2,-0.075850125,0.799716495
SNORA80E,-0.043338277,0.799771589
RECQL5,0.018665991,0.799772766
RPS14P3,0.020685866,0.799886558
MISP3,-0.026240143,0.799899785
HIVEP1,-0.020543429,0.799935496
,0.018385134,0.799940224
XAGE-4,0.032674527,0.799997626
PYGM,0.136803321,0.80012377
SNTB1,-0.021981518,0.800248285
DNAJC5,0.012689188,0.800366766
TOE1,-0.019109464,0.800382936
FAM208A,0.029144277,0.800399319
PRAC1,0.014617982,0.800406323
OR2T1,0.032324768,0.80051774
ATP5EP2,-0.021268223,0.800549895
UPK1A-AS1,0.033717973,0.800618507
ZNF718///ZNF595,0.028990554,0.800668296
ANKRD28,-0.024119125,0.800681613
USP18,-0.035569687,0.800701715
BPI,0.048506214,0.800898008
NFIC,0.019489446,0.800970846
CHRNG,-0.021564723,0.800977528
VWC2L,0.030070902,0.801129183
,0.017245875,0.801134197
PLA2G1B,0.023223304,0.801362905
PTCH2,-0.028934179,0.80154752
ZNF252P-AS1,0.015908036,0.801564438
FAM87A,-0.023418179,0.801609807
MGC45922,-0.021320929,0.801781601
ANKRD18B,-0.025871071,0.801783929
WDR11,-0.020846554,0.80191615
,0.033978839,0.80194989
OR10H1,0.030268714,0.802052569
KPRP,-0.026769884,0.802144246
NUBP2,0.021548071,0.802163399
PPY2P,-0.022130357,0.802179939
,-0.020562455,0.802183815
ATP11C,-0.033361036,0.802231155
TMEM62,0.027992107,0.802241324
,0.012485661,0.802304016
CALHM3,-0.022366902,0.802372113
MIR137///MIR137HG,0.018871598,0.802411029
SLX1B-SULT1A4///SLX1A-SULT1A3///SLX1A///SULT1A4///SLX1B///SULT1A3///SULT1A1///SULT1A2,-0.019362009,0.802421621
FGD6,-0.033141589,0.802584404
,0.02757633,0.802633936
CDK13,0.019176554,0.802753877
FER1L4,0.032232625,0.802802008
LRRC2,-0.037546982,0.802842478
SHISA9,-0.026195045,0.802867458
PIGL,-0.020005759,0.802993139
RRM2B,0.038541589,0.803056868
SOX11,-0.016767143,0.803079917
SYNPR,0.021366259,0.803097207
,-0.020471098,0.803097396
LOC400692,-0.017537714,0.803128674
ANGPT4,0.016446161,0.803204984
C15orf57,0.029360616,0.803230036
ZNF195,0.019416,0.803230973
TMEM248,-0.013586196,0.803244289
GPR21,0.032365821,0.803246035
TTTY11///TTTY11,0.015618027,0.803253253
MPHOSPH6,0.02011692,0.80335475
PF4,0.018033071,0.803387526
CTCFL,-0.025920384,0.803389401
SFTPC,-0.019316214,0.803542124
,0.025382643,0.803592274
RAB11FIP1,0.017886,0.803621846
VCL,-0.032993268,0.803635134
MYBPHL,0.018266509,0.803649844
,-0.035138938,0.803654667
ZFAND4,0.017672821,0.803771374
NRBP2,-0.017883134,0.803876052
OPALIN,-0.020855616,0.803917246
HAUS2,-0.020880018,0.803991542
,0.029645902,0.804017263
,-0.027572134,0.804067821
FGA,0.041590545,0.804073017
,-0.024710643,0.804155096
LCN10,-0.024415679,0.804172275
,0.017467393,0.804174132
LOC100132147///LOC440570,0.03139217,0.804270717
ZG16,0.023689393,0.804393706
MYLPF,0.095635973,0.804435802
,0.012441598,0.804441773
LOC100996724///PDE4DIP,0.031600741,0.804447293
,-0.038481616,0.804510081
GPR17,0.017033366,0.804527399
RSPH4A,0.021237384,0.804622275
MYL6,0.016165179,0.804700659
,-0.019193009,0.804952554
TNXB///ATF6B,0.019840482,0.805011103
DONSON,0.024377393,0.805048685
LMNTD2,-0.012973152,0.805063024
CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,-0.030938982,0.805068498
ZFPM2,-0.047864741,0.805200355
,-0.030320884,0.805230104
C11orf45,0.016080875,0.805286309
MSANTD3-TMEFF1///TMEFF1,-0.030165455,0.805334907
KAZN///KAZN,-0.014000857,0.805334974
HRAS,-0.017574054,0.805466283
TNXB///ATF6B,0.019691777,0.805537833
CASD1,-0.031727688,0.805580915
CASKIN2,-0.020252036,0.805672658
,0.024899036,0.805680202
UBE3C,-0.016258527,0.805701739
SNORA40///TAF1D,-0.036298107,0.805733161
,-0.017426536,0.805857945
TMEM136///TMEM136,0.026631812,0.805865478
FLJ20712,0.019563125,0.805936069
LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A,-0.041621625,0.805942096
SLC13A5,0.038993036,0.805996903
SLC16A5,0.03482575,0.806027233
,-0.013075268,0.806058339
ELOVL3,-0.014632321,0.806120568
CPSF3L,-0.019931616,0.806356815
,0.022481866,0.806503529
BMPR2,-0.02757683,0.8065289
FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4,0.015149839,0.806600245
TIMM8B,-0.022830554,0.806632303
KDM6A,-0.031127411,0.806650229
,-0.014763473,0.806698526
COA1,-0.021646839,0.806740293
ADSL,-0.020429634,0.806974064
,0.031773045,0.806977535
SNORD50A,0.04143433,0.806998018
NME2,-0.023569991,0.807004925
AXIN2,0.02282558,0.807039622
LCE2A,0.026591509,0.807052709
,0.020848464,0.807054007
,0.018643268,0.807078796
RANGAP1,-0.018491464,0.807154981
DMRTC2,0.018103018,0.807181512
,-0.027054991,0.807328825
ANAPC4,0.023280464,0.807400323
KRT16P1///KRT16P3///KRT16P2///KRT16,-0.028185589,0.807493521
,0.028863116,0.807538823
,-0.019951259,0.807540722
MBD3,0.014804062,0.807711718
ZNF599,0.014412652,0.807713644
CYB561D2,0.018858571,0.807720216
GABRR2,0.018740116,0.807731785
ZKSCAN5,0.019715366,0.807826654
KCP,-0.022364705,0.807838467
RAB12,0.017164268,0.80787136
,0.058219714,0.807890281
MRPL18,0.023008179,0.807895573
STT3A,-0.017459018,0.807904894
NOP16,-0.019100705,0.807948458
CCDC127,0.019131187,0.808014866
ITPRIPL2,0.023030518,0.808050576
IFNB1,-0.018908911,0.808080554
RHO,0.025495411,0.808115319
LRIG2,-0.023536705,0.808117516
NEUROD6,0.016020714,0.808185519
ERCC4,-0.029874455,0.80818716
HBG2///HBG1,0.025562821,0.808196114
HBG2///HBG1,0.025562821,0.808196114
ITGA6,-0.023240777,0.808299931
IL36B,-0.019301527,0.808313151
,0.024090089,0.808324344
SDHAP2///SDHAP1///LOC220729,0.024945536,0.808480884
TIGAR,-0.034093045,0.808491565
,-0.019716759,0.808533046
TAGLN3,-0.029415652,0.808535243
RNVU1-15,-0.034978402,0.80855334
UBE2D3,-0.009589911,0.80855628
KRT18,-0.025954098,0.808747467
OBFC1,0.018977205,0.80877573
,-0.024142286,0.80886012
,0.013251348,0.808882943
ZNF333,0.015092509,0.808996697
PRSS36,-0.018475295,0.809083351
WDR82,0.021238982,0.809157718
,-0.021965723,0.809202804
KRTAP1-5///KRTAP1-1///KRTAP1-3///KRTAP1-3,-0.023974232,0.809230705
KRTAP1-5///KRTAP1-1///KRTAP1-3///KRTAP1-3,-0.023974232,0.809230705
PRR14L,0.015219,0.809238157
MCRS1,-0.017089304,0.809245855
,0.022049384,0.809267218
,-0.027406116,0.809367777
MRPL28,-0.029063848,0.80948193
APBA1,-0.01305225,0.809515446
RIPPLY2,-0.011386696,0.809566739
SF3B6,-0.016324839,0.809575586
TNS4,0.016299027,0.809595061
HNRNPL,0.016216768,0.809677549
MCM8,-0.037102366,0.80967852
STAB2,0.019279705,0.809680212
CIR1,0.027964714,0.80970183
,-0.021714223,0.809763694
GPR22,0.061297045,0.809804599
PLEKHM3,0.024029661,0.809872096
SFTPA2///SFTPA1///SFTPA2///SFTPA1,0.018472491,0.809945589
SFTPA2///SFTPA1///SFTPA2///SFTPA1,0.018472491,0.809945589
ZNF43,-0.036737393,0.809964269
,0.036981107,0.809976091
POU5F2,-0.0177485,0.810018109
AQP4-AS1,-0.024660491,0.810087349
,0.036029741,0.810124998
TMEM131,-0.026801902,0.810140779
NTPCR,0.028277062,0.810232549
,0.032273152,0.810243984
HIST1H2BG,0.018698018,0.810252676
PER2,-0.03378092,0.810288511
CPSF4L,0.024372875,0.810360436
C8orf74,0.020330964,0.810370311
AGT,-0.065316795,0.810386929
COL23A1,-0.017600973,0.810413759
CAAP1,-0.022193875,0.810568718
,0.026669009,0.81066392
,-0.021449982,0.810724605
TMED5,-0.02240792,0.810750545
,0.022160223,0.810817187
,-0.023915938,0.810883028
ACSL4,-0.038267696,0.811100898
B3GALT1,-0.037279527,0.81123104
,0.016518134,0.811235316
USP24,0.024970848,0.811294557
ENKUR,-0.024578196,0.811365768
SNORD57,0.02342875,0.811382705
,0.021919259,0.811602091
,0.018142482,0.811616304
ICA1,0.022420455,0.811642898
,0.013302446,0.811669776
,-0.01358858,0.811698866
SNORD115-14,-0.011747821,0.811801885
MYH7,0.126309509,0.81182263
,-0.01789575,0.811898487
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1,-0.01520558,0.811973935
PPAT,-0.026431411,0.812139931
PIK3CA,0.026955357,0.812159713
PSG10P///PSG8///PSG11///PSG9///PSG7///PSG6///PSG5///PSG4///PSG3///PSG2///PSG1,-0.037398509,0.812187842
GAD2,0.019767741,0.812239338
CST8,-0.016206134,0.812273727
HNRNPAB,0.016758214,0.812311133
PCP4,-0.061028839,0.812339366
,0.011117295,0.812394439
IL25,0.016022098,0.812466777
MAGEC1,0.017719473,0.812586987
NPIPB9///NPIPB5///NPIPB6///NPIPB3,-0.032225348,0.812597975
KCND1,0.020154446,0.812781505
DES,-0.121083455,0.812852967
LOC100287166,-0.015789286,0.812907327
,0.017711848,0.812950101
C10orf113,-0.024600563,0.813006898
,-0.025561125,0.81301765
ZNF561,-0.019655045,0.813114659
LOC101928841,-0.01684617,0.813130738
SNORA58,-0.017615795,0.813148039
,0.049941116,0.813215657
OK/SW-CL.36,0.023560366,0.81325988
CYB5B,0.019041616,0.813379545
,0.036105607,0.813420926
SLC22A15,-0.019087589,0.813499113
CST2,-0.021111955,0.813509138
RNU6-501P,0.025504393,0.813596514
JMJD1C,-0.025742214,0.813762607
PRAMEF20,0.030401348,0.813769774
PSRC1,-0.016423598,0.813802886
SPAG4,0.027385268,0.814017621
TPI1P2,-0.016562062,0.814150642
FAM198B,0.04551692,0.814158104
FLJ37786,0.026452437,0.814181272
STK24,-0.015537152,0.814190208
TLDC2,-0.024409545,0.814256357
CLSTN2,-0.058015455,0.814299332
EEF1G,0.011180536,0.81434761
,-0.014041536,0.814479239
USP46,-0.02372492,0.814525375
,-0.039049589,0.814558811
STX5,-0.025193116,0.814588212
MCM3AP-AS1,0.016023536,0.814602069
,0.024688009,0.814609842
,0.016100857,0.814668397
PKMYT1,-0.02180942,0.814690742
OR7E37P///OR7E35P///MGC72080///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P,0.032644929,0.814698507
PLCXD2,-0.015884929,0.814742828
HNRNPU,-0.024351839,0.814852714
STMN4,0.017755348,0.815028971
GNL1,-0.011935321,0.81505773
WWP1,-0.017982741,0.815102351
,-0.02991592,0.815216019
GPR32P1///GPR32,-0.041196714,0.815283358
SIRT6,0.013973866,0.815471044
,-0.019077982,0.815504328
DNAH14,0.012503268,0.815572926
CLASP2,0.018447438,0.815590506
TMCO3,-0.02379742,0.815601467
KCNH4,0.019185473,0.815658551
IGF2BP2-AS1,-0.017731241,0.815676405
ZFAND6,-0.033834607,0.815678421
GPHA2,-0.0168945,0.815731935
,0.015001714,0.816012571
,0.024381804,0.8161053
,0.034067259,0.816130926
ZNF418,0.014101143,0.816146053
TTLL10,0.015333714,0.816171037
TSSK6,-0.023007661,0.816382052
RAB3GAP1,-0.023948009,0.816384278
SPINK4,-0.01808258,0.816546977
TMEM101,-0.021091964,0.816611645
GRP,0.019373786,0.816628664
MIR128-2,-0.019387563,0.816736662
MED18,0.017295768,0.816895981
H2AFJ,-0.016193054,0.816956628
LINC01560,-0.018037098,0.816980147
RPL34,-0.013939018,0.817001164
PDAP1,0.022740616,0.817024447
,0.020695786,0.817082806
HERC4,-0.02984917,0.817095358
BCO2,-0.013364446,0.817189185
MBTD1,-0.018535357,0.81724717
ACTL9,-0.018789357,0.81725709
SNORD116-9///SNORD116-7///SNORD116-5///SNORD116-3,-0.027738661,0.817302284
SNORD116-9///SNORD116-7///SNORD116-5///SNORD116-3,-0.027738661,0.817302284
LDHAL6A,-0.021377393,0.817327909
C14orf119,-0.020390107,0.817362398
EVI5,0.025535277,0.817523185
SEMA3C,-0.035096964,0.817550338
,0.018949741,0.817566934
,0.045257696,0.817630939
TDRD10,0.017683402,0.817671728
CTNNBIP1,0.016809741,0.817784437
